24-00-22-28.351940,51403,50783,50882,62304,284,432
24-00-22-28.551151,51403,50783,50882,62304,284,432
24-00-22-28.744263,51405,50784,50884,62305,284,432
24-00-22-28.952950,51405,50784,50884,62305,284,432
24-00-22-29.144180,51405,50784,50884,62305,284,432
24-00-22-29.319187,51409,50786,50888,62307,284,432
24-00-22-29.511002,51409,50786,50888,62307,284,432
24-00-22-29.693391,51409,50786,50888,62307,284,432
24-00-22-29.895645,51409,50786,50888,62307,284,432
24-00-22-30.101926,51409,50786,50888,62307,284,432
24-00-22-30.300980,51409,50786,50888,62307,284,432
24-00-22-30.490368,51409,50786,50888,62307,284,432
24-00-22-30.704194,51409,50786,50888,62307,284,432
24-00-22-30.877279,51409,50786,50888,62307,284,432
24-00-22-31.056762,51409,50786,50888,62307,284,432
24-00-22-31.233448,51409,50786,50888,62307,284,432
24-00-22-31.446535,51409,50787,50888,62307,285,433
24-00-22-31.644428,51414,50790,50892,62310,285,433
24-00-22-31.843801,51414,50790,50892,62310,285,433
24-00-22-32.044862,51415,50791,50892,62310,286,434
24-00-22-32.247910,51415,50791,50892,62310,286,434
24-00-22-32.443142,51415,50791,50892,62310,286,434
24-00-22-32.627468,51415,50791,50892,62310,286,434
24-00-22-32.840245,51415,50791,50892,62310,286,434
24-00-22-33.026089,51416,50792,50892,62310,287,435
24-00-22-33.227663,51416,50792,50892,62310,287,435
24-00-22-33.414972,51416,50792,50892,62310,287,435
24-00-22-33.605165,51416,50792,50892,62310,287,435
24-00-22-33.774385,51416,50792,50892,62310,287,435
24-00-22-33.947377,51416,50792,50892,62310,287,435
24-00-22-34.133064,51416,50792,50892,62310,287,435
24-00-22-34.318201,51419,50794,50895,62312,287,435
24-00-22-34.517188,51428,50800,50904,62318,287,435
24-00-22-34.715842,51430,50801,50906,62319,287,435
24-00-22-34.911808,51430,50801,50906,62319,287,435
24-00-22-35.113785,51430,50801,50906,62319,287,435
24-00-22-35.306806,51430,50801,50906,62319,287,435
24-00-22-35.495201,51430,50801,50906,62319,287,435
24-00-22-35.683234,51430,50801,50906,62319,287,435
24-00-22-35.866226,51430,50801,50906,62319,287,435
24-00-22-36.073200,51430,50801,50906,62319,287,435
24-00-22-36.272092,51430,50801,50906,62319,287,435
24-00-22-36.475067,51430,50801,50906,62319,287,435
24-00-22-36.660243,51430,50801,50906,62319,287,435
24-00-22-36.866887,51430,50801,50906,62319,287,435
24-00-22-37.062714,51430,50801,50906,62319,287,435
24-00-22-37.269969,51430,50801,50906,62319,287,435
24-00-22-37.467088,51433,50803,50910,62321,287,435
24-00-22-37.668186,51434,50803,50910,62321,287,435
24-00-22-37.871199,51436,50804,50912,62322,287,435
24-00-22-38.080805,51436,50804,50912,62322,287,435
24-00-22-38.287547,51436,50804,50912,62322,287,435
24-00-22-38.491471,51436,50804,50912,62322,287,435
24-00-22-38.691256,51436,50804,50912,62322,287,435
24-00-22-38.895831,51436,50804,50912,62322,287,435
24-00-22-39.106058,51436,50804,50912,62322,287,435
24-00-22-39.310230,51436,50804,50912,62322,287,435
24-00-22-39.499708,51436,50804,50912,62322,287,435
24-00-22-39.708924,51436,50804,50912,62322,287,435
24-00-22-39.905017,51436,50804,50912,62322,287,435
24-00-22-40.088925,51436,50804,50912,62322,287,435
24-00-22-40.263168,51436,50804,50912,62322,287,435
24-00-22-40.448928,51436,50804,50912,62322,287,435
24-00-22-40.628018,51440,50806,50916,62324,287,435
24-00-22-40.825909,51447,50811,50923,62329,287,435
24-00-22-41.044298,51447,50811,50923,62329,287,435
24-00-22-41.248229,51447,50811,50923,62329,287,435
24-00-22-41.458309,51447,50811,50923,62329,287,435
24-00-22-41.677862,51447,50811,50923,62329,287,435
24-00-22-41.878066,51447,50811,50923,62329,287,435
24-00-22-42.080767,51447,50811,50923,62329,287,435
24-00-22-42.284232,51447,50811,50923,62329,287,435
24-00-22-42.485380,51447,50811,50923,62329,287,435
24-00-22-42.663146,51447,50811,50923,62329,287,435
24-00-22-42.852267,51447,50811,50923,62329,287,435
24-00-22-43.030165,51447,50811,50923,62329,287,435
24-00-22-43.203784,51450,50815,50930,62339,287,435
24-00-22-43.379850,51714,51118,51208,62645,287,435
24-00-22-43.564593,51922,51343,51411,62879,287,435
24-00-22-43.742983,52200,51653,51687,63189,287,435
24-00-22-43.925440,52520,52012,51996,63530,287,435
24-00-22-44.109759,52756,52268,52246,63806,287,435
24-00-22-44.296036,52883,52397,52359,63915,287,435
24-00-22-44.470496,53056,52579,52536,64102,287,435
24-00-22-44.649026,53282,52826,52767,64350,287,435
24-00-22-44.839228,53479,53030,52961,64548,287,435
24-00-22-45.016832,53743,53307,53228,64835,287,435
24-00-22-45.193467,54007,53591,53502,65131,287,435
24-00-22-45.394265,54250,53837,53729,65370,287,435
24-00-22-45.569644,54509,54108,53994,65641,287,435
24-00-22-45.746361,54772,54378,54270,65913,287,435
24-00-22-45.921423,54976,54581,54467,66113,287,435
24-00-22-46.103638,55278,54881,54765,66412,287,435
24-00-22-46.277933,55582,55222,55067,66748,287,435
24-00-22-46.455454,55725,55371,55201,66889,287,435
24-00-22-46.633128,55726,55371,55202,66889,287,435
24-00-22-46.831512,55728,55372,55204,66890,287,435
24-00-22-47.025196,55735,55376,55211,66894,287,435
24-00-22-47.207137,55753,55392,55229,66910,287,435
24-00-22-47.397146,55754,55392,55230,66910,287,435
24-00-22-47.591500,55759,55395,55235,66913,287,435
24-00-22-48.286254,55759,55395,55235,66913,287,435
24-00-22-48.472919,55759,55395,55235,66913,287,435
24-00-22-48.668214,55776,55409,55252,66929,287,435
24-00-22-48.844612,55776,55409,55252,66929,287,435
24-00-22-49.038683,55776,55409,55252,66929,287,435
24-00-22-49.236254,55776,55409,55252,66929,287,435
24-00-22-49.425095,55776,55409,55252,66929,287,435
24-00-22-49.622317,55776,55409,55252,66929,287,435
24-00-22-49.805513,55780,55411,55256,66931,287,435
24-00-22-50.001525,55780,55411,55256,66931,287,435
24-00-22-50.204900,55846,55489,55322,68396,287,435
24-00-22-50.384562,55846,55489,55322,68396,287,435
24-00-22-50.596869,55846,55489,55322,68396,287,435
24-00-22-50.776531,55846,55489,55322,68396,287,435
24-00-22-50.993157,55846,55489,55322,68396,287,435
24-00-22-51.187737,55846,55489,55322,68396,287,435
24-00-22-51.403198,55846,55489,55322,68396,287,435
24-00-22-51.617261,55846,55489,55322,68396,287,435
24-00-22-51.819976,55846,55489,55322,68396,287,435
24-00-22-52.035252,55846,55489,55322,68396,287,435
24-00-22-52.216791,55846,55489,55322,68396,287,435
24-00-22-52.423143,55846,55489,55322,68396,287,435
24-00-22-52.623399,55846,55489,55322,68396,287,435
24-00-22-52.794579,55854,55493,55330,68400,287,435
24-00-22-52.993286,55854,55493,55330,68400,287,435
24-00-22-53.187548,55854,55493,55330,68400,287,435
24-00-22-53.362927,55854,55493,55330,68400,287,435
24-00-22-53.535910,55854,55493,55330,68400,287,435
24-00-22-53.730916,55854,55493,55330,68400,287,435
24-00-22-53.946065,55854,55493,55330,68400,287,435
24-00-22-54.161128,55854,55493,55330,68400,287,435
24-00-22-54.355379,55854,55493,55330,68400,287,435
24-00-22-54.553074,55854,55493,55330,68400,287,435
24-00-22-54.763879,55854,55493,55330,68400,287,435
24-00-22-54.979476,55854,55493,55330,68400,287,435
24-00-22-55.159208,55854,55493,55330,68400,287,435
24-00-22-55.381659,55854,55493,55330,68400,287,435
24-00-22-55.603576,55854,55493,55330,68400,287,435
24-00-22-55.801071,55859,55496,55335,68403,287,435
24-00-22-56.019550,55859,55496,55335,68403,287,435
24-00-22-56.216357,55859,55496,55335,68403,287,435
24-00-22-56.445107,55859,55496,55335,68403,287,435
24-00-22-56.667001,55859,55496,55335,68403,287,435
24-00-22-56.883274,55859,55496,55335,68403,287,435
24-00-22-57.106837,55859,55496,55335,68403,287,435
24-00-22-57.298612,55859,55496,55335,68403,287,435
24-00-22-57.477185,55859,55496,55335,68403,287,435
24-00-22-57.691326,55859,55496,55335,68403,287,435
24-00-22-57.906229,55859,55496,55335,68403,287,435
24-00-22-58.114907,55859,55496,55335,68403,287,435
24-00-22-58.308241,55859,55496,55335,68403,287,435
24-00-22-58.494885,55859,55496,55335,68403,287,435
24-00-22-58.684208,55859,55496,55335,68403,287,435
24-00-22-58.896988,55869,55502,55345,68409,287,435
24-00-22-59.077510,55869,55502,55345,68409,287,435
24-00-22-59.268886,55869,55502,55345,68409,287,435
24-00-22-59.464855,55869,55502,55345,68409,287,435
24-00-22-59.674757,55869,55502,55345,68409,287,435
24-00-22-59.884645,55869,55502,55345,68409,287,435
24-00-23-00.077634,55869,55502,55345,68409,287,435
24-00-23-00.259212,55869,55502,55345,68409,287,435
24-00-23-00.840053,55869,55502,55345,68409,287,435
24-00-23-01.051039,55869,55502,55345,68409,287,435
24-00-23-01.238379,55869,55502,55345,68409,287,435
24-00-23-01.434344,55869,55502,55345,68409,287,435
24-00-23-01.614556,55869,55502,55345,68409,287,435
24-00-23-01.797214,55869,55502,55345,68409,287,435
24-00-23-01.998047,55871,55503,55347,68410,287,435
24-00-23-02.209864,55871,55503,55347,68410,287,435
24-00-23-02.422225,55871,55503,55347,68410,287,435
24-00-23-02.606535,55871,55503,55347,68410,287,435
24-00-23-02.795154,55871,55503,55347,68410,287,435
24-00-23-02.999946,55871,55503,55347,68410,287,435
24-00-23-03.190581,55871,55503,55347,68410,287,435
24-00-23-03.377347,55871,55503,55347,68410,287,435
24-00-23-03.567584,55871,55503,55347,68410,287,435
24-00-23-03.747175,55871,55503,55347,68410,287,435
24-00-23-03.921166,55871,55503,55347,68410,287,435
24-00-23-04.122467,55871,55503,55347,68410,287,435
24-00-23-04.316292,55871,55503,55347,68410,287,435
24-00-23-04.514047,55871,55503,55347,68410,287,435
24-00-23-04.722147,55871,55503,55347,68410,287,435
24-00-23-04.915460,55871,55504,55352,68414,287,435
24-00-23-05.130538,55879,55508,55355,68415,287,435
24-00-23-05.326292,55879,55508,55355,68415,287,435
24-00-23-05.528307,55879,55508,55355,68415,287,435
24-00-23-05.741281,55879,55508,55355,68415,287,435
24-00-23-05.942980,55879,55508,55355,68415,287,435
24-00-23-06.146185,55879,55508,55355,68415,287,435
24-00-23-06.328388,55885,55520,55373,68442,287,435
24-00-23-06.505772,55906,55531,55382,68442,287,435
24-00-23-06.686961,55988,55677,55500,72164,287,435
24-00-23-06.870380,56025,55679,55501,72164,287,435
24-00-23-07.067168,56025,55679,55501,72164,287,435
24-00-23-07.288895,56025,55679,55501,72164,287,435
24-00-23-07.470310,56025,55679,55501,72164,287,435
24-00-23-07.655487,56025,55679,55501,72164,287,435
24-00-23-07.853603,56025,55679,55501,72164,287,435
24-00-23-08.024940,56031,55683,55507,72168,287,435
24-00-23-08.210681,56031,55683,55507,72168,287,435
24-00-23-08.403377,56034,55685,55510,72170,287,435
24-00-23-08.621157,56034,55685,55510,72170,287,435
24-00-23-08.810014,56034,55685,55510,72170,287,435
24-00-23-09.012567,56034,55685,55510,72170,287,435
24-00-23-09.209539,56034,55685,55510,72170,287,435
24-00-23-09.421250,56034,55685,55510,72170,287,435
24-00-23-09.630499,56034,55685,55510,72170,287,435
24-00-23-09.839381,56034,55685,55510,72170,287,435
24-00-23-10.039204,56034,55685,55510,72170,287,435
24-00-23-10.217177,56034,55685,55510,72170,287,435
24-00-23-10.430127,56034,55685,55510,72170,287,435
24-00-23-10.632107,56034,55685,55510,72170,287,435
24-00-23-10.848343,56034,55685,55510,72170,287,435
24-00-23-11.041314,56041,55691,55517,72176,287,435
24-00-23-11.244583,56042,55691,55518,72176,287,435
24-00-23-11.458643,56042,55691,55518,72176,287,435
24-00-23-11.656431,56042,55691,55518,72176,287,435
24-00-23-11.876076,56042,55691,55518,72176,287,435
24-00-23-12.054872,56042,55691,55518,72176,287,435
24-00-23-12.276312,56042,55691,55518,72176,287,435
24-00-23-12.457703,56042,55691,55518,72176,287,435
24-00-23-12.640130,56042,55691,55518,72176,287,435
24-00-23-12.857138,56042,55691,55518,72176,287,435
24-00-23-13.039515,56055,55704,55532,72189,287,435
24-00-23-13.220640,56237,55917,55727,72416,287,435
24-00-23-13.411204,56454,56153,55935,72647,287,435
24-00-23-13.594726,56731,56474,56212,72966,287,435
24-00-23-13.771205,57014,56789,56499,73292,287,435
24-00-23-13.946530,57257,57039,56738,73530,287,435
24-00-23-14.129196,57548,57349,57030,73845,287,435
24-00-23-14.326074,57795,57609,57277,74098,287,435
24-00-23-14.518642,57953,57765,57433,74259,287,435
24-00-23-14.707275,58060,57881,57554,74392,287,435
24-00-23-14.902276,58292,58121,57769,74607,287,435
24-00-23-15.101261,58373,58205,57850,74694,287,435
24-00-23-15.288536,58630,58487,58116,74983,287,435
24-00-23-15.469803,58822,58688,58319,75191,287,435
24-00-23-15.647117,59060,58924,58544,75422,287,435
24-00-23-15.827063,59379,59248,58875,75755,287,435
24-00-23-16.010785,59640,59514,59127,76009,287,435
24-00-23-16.193184,59938,59839,59423,76333,287,435
24-00-23-16.386496,60141,60062,59617,76547,287,435
24-00-23-16.884349,60238,60181,59719,76669,287,435
24-00-23-17.086216,60291,60234,59768,76719,287,435
24-00-23-17.271462,60292,60234,59768,76719,287,435
24-00-23-17.476992,60292,60234,59768,76719,287,435
24-00-23-17.688237,60292,60234,59768,76719,287,435
24-00-23-17.917919,60292,60234,59768,76719,287,435
24-00-23-18.135163,60292,60234,59768,76719,287,435
24-00-23-18.349015,60292,60234,59768,76719,287,435
24-00-23-18.539406,60292,60234,59768,76719,287,435
24-00-23-18.745952,60292,60234,59768,76719,287,435
24-00-23-18.953651,60292,60234,59768,76719,287,435
24-00-23-19.172703,60292,60234,59768,76719,287,435
24-00-23-19.374960,60292,60234,59768,76719,287,435
24-00-23-19.600995,60292,60234,59768,76719,287,435
24-00-23-19.826264,60292,60234,59768,76719,287,435
24-00-23-20.029314,60292,60234,59768,76719,287,435
24-00-23-20.228067,60294,60235,59770,76720,287,435
24-00-23-20.426831,60294,60235,59770,76720,287,435
24-00-23-20.624203,60294,60235,59770,76720,287,435
24-00-23-20.845364,60294,60235,59770,76720,287,435
24-00-23-21.067949,60294,60235,59770,76720,287,435
24-00-23-21.250173,60294,60235,59770,76720,287,435
24-00-23-21.427410,60294,60235,59770,76720,287,435
24-00-23-21.611623,60294,60235,59770,76720,287,435
24-00-23-21.798821,60294,60235,59770,76720,287,435
24-00-23-22.972337,60294,60235,59770,76720,287,435
24-00-23-23.180518,60298,60237,59774,76722,287,435
24-00-23-23.418774,60298,60237,59774,76722,287,435
24-00-23-23.642752,60298,60237,59774,76722,287,435
24-00-23-23.858537,60298,60237,59774,76722,287,435
24-00-23-24.051820,60298,60237,59774,76722,287,435
24-00-23-24.261407,60298,60237,59774,76722,287,435
24-00-23-24.480387,60298,60237,59774,76722,287,435
24-00-23-24.659204,60298,60237,59774,76722,287,435
24-00-23-24.844627,60298,60237,59774,76722,287,435
24-00-23-25.038883,60298,60237,59774,76722,287,435
24-00-23-25.245232,60298,60237,59774,76722,287,435
24-00-23-25.441459,60298,60237,59774,76722,287,435
24-00-23-25.662829,60298,60237,59774,76722,287,435
24-00-23-25.876100,60298,60237,59774,76722,287,435
24-00-23-26.091570,60298,60237,59774,76722,287,435
24-00-23-26.301793,60304,60240,59780,76725,287,435
24-00-23-26.521494,60304,60240,59780,76725,287,435
24-00-23-26.725141,60304,60240,59780,76725,287,435
24-00-23-26.938161,60304,60240,59780,76725,287,435
24-00-23-27.157317,60304,60240,59780,76725,287,435
24-00-23-27.362783,60304,60240,59780,76725,287,435
24-00-23-28.060256,60304,60240,59780,76725,287,435
24-00-23-28.256761,60304,60240,59780,76725,287,435
24-00-23-28.446113,60304,60240,59780,76725,287,435
24-00-23-28.662438,60304,60240,59780,76725,287,435
24-00-23-28.855962,60304,60240,59780,76725,287,435
24-00-23-29.061194,60304,60240,59780,76725,287,435
24-00-23-29.240470,60306,60241,59782,76726,287,435
24-00-23-29.455203,60306,60241,59782,76726,287,435
24-00-23-29.637713,60306,60241,59782,76726,287,435
24-00-23-29.813390,60306,60241,59782,76726,287,435
24-00-23-30.019990,60306,60241,59782,76726,287,435
24-00-23-30.217230,60306,60241,59782,76726,287,435
24-00-23-30.415202,60306,60241,59782,76726,287,435
24-00-23-30.618706,60306,60241,59782,76726,287,435
24-00-23-30.837583,60306,60241,59782,76726,287,435
24-00-23-31.071980,60306,60241,59782,76726,287,435
24-00-23-31.272219,60306,60241,59782,76726,287,435
24-00-23-31.487600,60306,60241,59782,76726,287,435
24-00-23-31.691230,60306,60241,59782,76726,287,435
24-00-23-31.890827,60306,60241,59782,76726,287,435
24-00-23-32.110163,60306,60241,59782,76726,287,435
24-00-23-32.307501,60308,60242,59784,76727,287,435
24-00-23-32.511998,60308,60242,59784,76727,287,435
24-00-23-32.699183,60308,60242,59784,76727,287,435
24-00-23-32.901768,60308,60242,59784,76727,287,435
24-00-23-33.104210,60308,60242,59784,76727,287,435
24-00-23-33.312559,60308,60242,59784,76727,287,435
24-00-23-33.533899,60308,60242,59784,76727,287,435
24-00-23-33.748334,60308,60242,59784,76727,287,435
24-00-23-33.924613,60308,60242,59784,76727,287,435
24-00-23-34.138316,60308,60242,59784,76727,287,435
24-00-23-34.362324,60308,60242,59784,76727,287,435
24-00-23-34.556060,60308,60242,59784,76727,287,435
24-00-23-34.765904,60308,60242,59784,76727,287,435
24-00-23-34.983121,60308,60242,59784,76727,287,435
24-00-23-35.185185,60313,60245,59789,76730,287,435
24-00-23-35.401597,60314,60245,59790,76730,287,435
24-00-23-35.621918,60314,60245,59790,76730,287,435
24-00-23-35.804853,60314,60245,59790,76730,287,435
24-00-23-36.021371,60314,60245,59790,76730,287,435
24-00-23-36.213469,60314,60245,59790,76730,287,435
24-00-23-36.424357,60314,60246,59790,76730,288,436
24-00-23-36.618378,60315,60246,59790,76730,288,436
24-00-23-36.814876,60315,60246,59790,76730,288,436
24-00-23-37.036649,60315,60246,59790,76730,288,436
24-00-23-37.234203,60315,60246,59790,76730,288,436
24-00-23-37.448249,60315,60246,59790,76730,288,436
24-00-23-37.643456,60315,60246,59790,76730,288,436
24-00-23-37.871436,60316,60247,59790,76730,289,437
24-00-23-38.081170,60316,60247,59790,76730,289,437
24-00-23-38.271580,60317,60249,59792,76731,290,438
24-00-23-38.476709,60319,60249,59792,76731,290,438
24-00-23-38.668288,60319,60249,59792,76731,290,438
24-00-23-38.893577,60319,60249,59792,76731,290,438
24-00-23-39.089075,60319,60249,59792,76731,290,438
24-00-23-39.299910,60319,60249,59792,76731,290,438
24-00-23-39.489802,60319,60249,59792,76731,290,438
24-00-23-39.708019,60319,60249,59792,76731,290,438
24-00-23-39.926495,60319,60249,59792,76731,290,438
24-00-23-40.164453,60319,60249,59792,76731,290,438
24-00-23-40.361927,60319,60249,59792,76731,290,438
24-00-23-40.579820,60319,60249,59792,76731,290,438
24-00-23-40.789816,60319,60249,59792,76731,290,438
24-00-23-41.002472,60319,60249,59792,76731,290,438
24-00-23-41.206506,60319,60249,59792,76731,290,438
24-00-23-41.400561,60321,60250,59794,76732,290,438
24-00-23-41.598838,60321,60250,59794,76732,290,438
24-00-23-41.801331,60321,60250,59794,76732,290,438
24-00-23-42.014973,60321,60250,59794,76732,290,438
24-00-23-42.225069,60321,60250,59794,76732,290,438
24-00-23-42.435094,60321,60250,59794,76732,290,438
24-00-23-42.641957,60321,60250,59794,76732,290,438
24-00-23-42.858826,60321,60250,59794,76732,290,438
24-00-23-43.051519,60358,60291,59835,76774,290,438
24-00-23-43.232936,60594,60557,60075,77057,290,438
24-00-23-43.408275,60774,60762,60261,77265,290,438
24-00-23-43.597304,61051,61065,60531,77552,290,438
24-00-23-43.786904,61343,61371,60826,77855,290,438
24-00-23-43.977280,61616,61647,61090,78130,290,438
24-00-23-44.169860,61893,61934,61376,78428,290,438
24-00-23-44.366478,62162,62215,61643,78708,290,438
24-00-23-44.570319,62423,62495,61908,78985,290,438
24-00-23-44.770602,62606,62690,62088,79192,290,438
24-00-23-44.981450,62759,62843,62237,79333,290,438
24-00-23-45.179774,63003,63098,62482,79596,290,438
24-00-23-45.368458,63279,63392,62763,79882,290,438
24-00-23-45.554095,63481,63608,62970,80108,290,438
24-00-23-46.220360,63767,63908,63244,80396,290,438
24-00-23-46.403162,63941,64106,63424,80598,290,438
24-00-23-46.599047,64271,64478,63756,80969,290,438
24-00-23-46.788719,64520,64763,64009,81259,290,438
24-00-23-47.008893,64573,64807,64046,81289,290,438
24-00-23-47.229345,64573,64807,64046,81289,290,438
24-00-23-47.426897,64580,64811,64053,81293,290,438
24-00-23-47.627265,64580,64811,64053,81293,290,438
24-00-23-47.842313,64580,64811,64053,81293,290,438
24-00-23-48.022578,64580,64811,64053,81293,290,438
24-00-23-48.208428,64580,64811,64053,81293,290,438
24-00-23-48.431413,64580,64811,64053,81293,290,438
24-00-23-48.622690,64580,64811,64053,81293,290,438
24-00-23-48.841929,64580,64811,64053,81293,290,438
24-00-23-49.070366,64580,64811,64053,81293,290,438
24-00-23-49.291838,64580,64811,64053,81293,290,438
24-00-23-49.509882,64580,64811,64053,81293,290,438
24-00-23-49.729936,64580,64811,64053,81293,290,438
24-00-23-49.936890,64580,64811,64053,81293,290,438
24-00-23-50.144153,64580,64811,64053,81293,290,438
24-00-23-50.350482,64580,64811,64053,81294,290,438
24-00-23-50.539646,64582,64812,64055,81294,290,438
24-00-23-50.761381,64582,64812,64055,81294,290,438
24-00-23-50.976409,64582,64812,64055,81294,290,438
24-00-23-51.203472,64582,64812,64055,81294,290,438
24-00-23-51.404189,64582,64812,64055,81294,290,438
24-00-23-51.613510,64582,64812,64055,81294,290,438
24-00-23-51.833313,64582,64812,64055,81294,290,438
24-00-23-52.070666,64582,64812,64055,81294,290,438
24-00-23-52.296121,64582,64812,64055,81294,290,438
24-00-23-52.513544,64582,64812,64055,81294,290,438
24-00-23-52.713489,64582,64812,64055,81294,290,438
24-00-23-52.914992,64582,64812,64055,81294,290,438
24-00-23-53.118174,64582,64812,64055,81294,290,438
24-00-23-53.337532,64582,64812,64055,81294,290,438
24-00-23-53.564571,64586,64814,64059,81296,290,438
24-00-23-53.800296,64586,64814,64059,81296,290,438
24-00-23-54.023038,64586,64814,64059,81296,290,438
24-00-23-54.245353,64586,64814,64059,81296,290,438
24-00-23-54.459134,64586,64814,64059,81296,290,438
24-00-23-54.953502,64586,64814,64059,81296,290,438
24-00-23-55.164651,64586,64814,64059,81296,290,438
24-00-23-55.373867,64586,64814,64059,81296,290,438
24-00-23-55.596051,64586,64814,64059,81296,290,438
24-00-23-55.796254,64586,64814,64059,81296,290,438
24-00-23-56.002362,64586,64814,64059,81296,290,438
24-00-23-56.223260,64586,64814,64059,81296,290,438
24-00-23-56.441415,64588,64815,64061,81297,290,438
24-00-23-57.162953,64588,64815,64061,81297,290,438
24-00-23-57.352234,64588,64815,64061,81297,290,438
24-00-23-57.550471,64588,64815,64061,81297,290,438
24-00-23-57.761147,64588,64815,64061,81297,290,438
24-00-23-57.962897,64588,64815,64061,81297,290,438
24-00-23-58.166547,64588,64815,64061,81297,290,438
24-00-23-58.359703,64588,64815,64061,81297,290,438
24-00-23-58.568597,64588,64815,64061,81297,290,438
24-00-23-58.784402,64588,64815,64061,81297,290,438
24-00-23-59.007525,64588,64815,64061,81297,290,438
24-00-23-59.195781,64588,64815,64061,81297,290,438
24-00-23-59.397830,64588,64815,64061,81297,290,438
24-00-23-59.608239,64590,64816,64063,81298,290,438
24-00-23-59.809999,64590,64816,64063,81298,290,438
24-00-24-00.030425,64590,64816,64063,81298,290,438
24-00-24-00.252488,64590,64816,64063,81298,290,438
24-00-24-00.472144,64590,64816,64063,81298,290,438
24-00-24-00.668869,64590,64816,64063,81298,290,438
24-00-24-00.866925,64590,64816,64063,81298,290,438
24-00-24-01.088199,64590,64816,64063,81298,290,438
24-00-24-01.273983,64590,64816,64063,81298,290,438
24-00-24-01.500289,64599,64823,64072,81305,290,438
24-00-24-01.705280,64599,64823,64072,81305,290,438
24-00-24-01.909741,64620,64839,64093,81321,290,438
24-00-24-02.089325,64620,64839,64093,81321,290,438
24-00-24-02.286472,64620,64839,64093,81321,290,438
24-00-24-02.469372,64620,64839,64093,81321,290,438
24-00-24-02.654915,64626,64842,64099,81324,290,438
24-00-24-02.852342,64626,64842,64099,81324,290,438
24-00-24-03.041595,64626,64842,64099,81324,290,438
24-00-24-03.271457,64626,64842,64099,81324,290,438
24-00-24-03.455602,64626,64842,64099,81324,290,438
24-00-24-03.679471,64626,64842,64099,81324,290,438
24-00-24-03.900265,64626,64842,64099,81324,290,438
24-00-24-04.121749,64626,64842,64099,81324,290,438
24-00-24-04.317631,64626,64842,64099,81324,290,438
24-00-24-04.533534,64626,64842,64099,81324,290,438
24-00-24-04.748613,64626,64842,64099,81324,290,438
24-00-24-04.951894,64626,64842,64099,81324,290,438
24-00-24-05.161772,64626,64842,64099,81324,290,438
24-00-24-05.392287,64626,64842,64099,81324,290,438
24-00-24-05.604373,64628,64843,64101,81325,290,438
24-00-24-05.804172,64628,64843,64101,81325,290,438
24-00-24-06.003090,64628,64843,64101,81325,290,438
24-00-24-06.207697,64628,64843,64101,81325,290,438
24-00-24-06.393185,64628,64843,64101,81325,290,438
24-00-24-06.618785,64628,64843,64101,81325,290,438
24-00-24-06.837228,64644,64854,64117,81336,290,438
24-00-24-07.066371,64645,64854,64118,81336,290,438
24-00-24-07.243584,64645,64854,64118,81336,290,438
24-00-24-07.419005,64645,64854,64118,81336,290,438
24-00-24-07.611035,64645,64854,64118,81336,290,438
24-00-24-07.807062,64645,64854,64118,81336,290,438
24-00-24-07.997408,64645,64854,64118,81336,290,438
24-00-24-08.212213,64645,64854,64118,81336,290,438
24-00-24-08.411507,64645,64854,64118,81336,290,438
24-00-24-08.605723,64652,64859,64125,81341,290,438
24-00-24-08.809867,64652,64859,64125,81341,290,438
24-00-24-09.008540,64652,64859,64125,81341,290,438
24-00-24-09.220304,64652,64859,64125,81341,290,438
24-00-24-09.443976,64652,64859,64125,81341,290,438
24-00-24-09.660384,64652,64859,64125,81341,290,438
24-00-24-09.869292,64652,64859,64125,81341,290,438
24-00-24-10.054291,64652,64859,64125,81341,290,438
24-00-24-10.241737,64652,64859,64125,81341,290,438
24-00-24-10.447808,64652,64859,64125,81341,290,438
24-00-24-10.620923,64652,64859,64125,81341,290,438
24-00-24-10.801079,64652,64859,64125,81341,290,438
24-00-24-11.006728,64652,64859,64125,81341,290,438
24-00-24-11.200430,64652,64859,64125,81341,290,438
24-00-24-11.407241,64652,64859,64125,81341,290,438
24-00-24-11.601049,64652,64861,64129,81343,290,438
24-00-24-11.818796,64656,64861,64129,81343,290,438
24-00-24-12.039557,64656,64861,64129,81343,290,438
24-00-24-12.256015,64656,64861,64129,81343,290,438
24-00-24-12.482562,64656,64861,64129,81343,290,438
24-00-24-12.686577,64656,64861,64129,81343,290,438
24-00-24-12.897021,64656,64861,64129,81343,290,438
24-00-24-13.120461,64656,64861,64129,81343,290,438
24-00-24-13.325557,64885,65119,64370,81625,290,438
24-00-24-13.520537,65232,65479,64705,81961,290,438
24-00-24-13.702138,65453,65718,64949,82221,290,438
24-00-24-13.889678,65576,65834,65058,82336,290,438
24-00-24-14.075308,65817,66078,65295,82566,290,438
24-00-24-14.259457,65938,66202,65411,82685,290,438
24-00-24-14.444427,66131,66402,65609,82889,290,438
24-00-24-14.630375,66279,66560,65753,83044,290,438
24-00-24-14.811483,66402,66709,65886,83198,290,438
24-00-24-15.001410,66628,66957,66113,83450,290,438
24-00-24-15.190245,66798,67137,66280,83628,290,438
24-00-24-15.387352,67098,67461,66581,83959,290,438
24-00-24-15.574535,67294,67666,66779,84154,290,438
24-00-24-15.752953,67514,67902,66999,84390,290,438
